City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Campinas,uberX,COMPLETED,2018-02-04 13:46:08 +0000 UTC,2018-02-04 13:51:24 +0000 UTC,-23.1756476,-46.886486,"Av. Itatiba, 268 - Vila Liberdade, Jundiaí - SP, 13215-250, Brazil",2018-02-04 14:03:10 +0000 UTC,-23.1208857,-46.8541107,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",5.64,17.97,BRL
Campinas,uberX,COMPLETED,2018-01-26 18:30:22 +0000 UTC,2018-01-26 18:38:20 +0000 UTC,-23.1758104,-46.886636,"Av. Itatiba, 273 - Vila Liberdade, Jundiaí - SP, 13215-250, Brazil",2018-01-26 18:54:58 +0000 UTC,-23.1214238,-46.8540325,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",5.81,15.2,BRL
Campinas,uberX,COMPLETED,2018-01-15 19:41:36 +0000 UTC,2018-01-15 19:48:45 +0000 UTC,-23.1951429,-46.8728868,"Av. União dos Ferroviários, 5722 - Pte. de Campinas, Jundiaí - SP, 13201-160, Brazil",2018-01-15 20:12:08 +0000 UTC,-23.1214511,-46.8540145,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",8.07,19.17,BRL
Campinas,uberX,COMPLETED,2017-11-13 17:56:50 +0000 UTC,2017-11-13 18:00:14 +0000 UTC,-23.1873858,-46.882305099999996,"Rua Marechal Deodoro da Fonseca, 37 - Centro - Jundiaí - SP, 13201-002",2017-11-13 18:15:24 +0000 UTC,-23.1215426,-46.8539223,"Travessa 1, 116 - Jundiaí - Jundiaí - SP, 13216",6.65,18.13,BRL
Campinas,uberX,COMPLETED,2017-11-11 13:17:43 +0000 UTC,2017-11-11 13:25:17 +0000 UTC,-23.18998,-46.8863083,"R. Zacarias de Góes Esquina com R. Bernardino de Campos, 255 - Vila Boaventura - Jundiaí - SP, 13201-800",2017-11-11 13:35:22 +0000 UTC,-23.1927183,-46.9097667,"Av. Dr. Adílson Rodrigues, S/N - Jardim das Samambaias - Jundiaí - SP, 13211-685",1.85,8.02,BRL
Campinas,uberX,COMPLETED,2017-10-19 11:56:37 +0000 UTC,2017-10-19 12:21:50 +0000 UTC,-23.1214282,-46.8540321,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",2017-10-19 12:36:08 +0000 UTC,-23.1503027,-46.850788,"R. João Thomasi, 76 - Jardim Molinari, Jundiaí - SP, 13218-652, Brazil",2.73,8.5,BRL
Campinas,uberX,CANCELED,2017-10-19 11:54:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1684212,-46.8920388,"Estrada Municipal do Marco Leite, 960 - Vila Rio Branco, Jundiaí - SP, 13215-276, Brazil",1970-01-01 00:00:00 +0000 UTC,-23.1696987,-46.8940242,"Rua Tiradentes & Estrada Municipal - Vila Rio Branco - Jundiaí - SP, 13209",0.00,0,BRL
Campinas,uberX,COMPLETED,2017-09-30 19:00:24 +0000 UTC,2017-09-30 19:05:02 +0000 UTC,-23.18851227959014,-46.85570812009505,"Av. Dos Imigrantes Italianos, 1973 - Jardim Pacaembú - Jundiaí - SP, 13218-090",2017-09-30 19:20:33 +0000 UTC,-23.1215158151678,-46.85398310427261,"Travessa 1, 115 - Jundiaí - Jundiaí - SP, 13216",5.60,15.64,BRL
Sao Paulo,uberX,COMPLETED,2017-07-16 03:52:10 +0000 UTC,2017-07-16 03:54:45 +0000 UTC,-23.6023903,-46.6124129,Av. Doutor Gentil de Moura Esquina com R. Visconde de Pirajá - Vila Dom Pedro I - São Paulo - SP,2017-07-16 04:02:56 +0000 UTC,-23.6285726,-46.6181412,"Rua Kitizo Utiyama, 291 - Cursino - Sao Paulo - SP, 04161-050",2.22,10.89,BRL
Campinas,uberX,COMPLETED,2017-06-01 15:04:22 +0000 UTC,2017-06-01 15:09:37 +0000 UTC,-23.19649,-46.8951868,"Rua Machado de Assis, 11 - Anhangabaú - Jundiaí - SP, 13208-260",2017-06-01 15:30:16 +0000 UTC,-23.1217376,-46.8528681,"Travessa 1, 206 - Jundiaí - Jundiaí - SP, 13216",10.10,24.76,BRL
Campinas,uberX,COMPLETED,2017-05-05 02:10:26 +0000 UTC,2017-05-05 02:18:10 +0000 UTC,-23.1518559,-46.8514278,"Avenida Humberto Cereser, 2757 - Caxambú - Jundiaí - SP, 13218-711",2017-05-05 02:26:06 +0000 UTC,-23.1217423,-46.8528297,"Travessa 1, 206 - Jundiaí - Jundiaí - SP, 13216",2.45,8.59,BRL
Campinas,uberX,COMPLETED,2017-01-25 20:13:57 +0000 UTC,2017-01-25 20:20:24 +0000 UTC,-23.1849020300649,-46.88410297040537,"Rua Marechal Deodoro da Fonseca, 347 - Centro - Jundiaí - SP, 13201-002",2017-01-25 20:35:49 +0000 UTC,-23.12135702001222,-46.85404144231868,"Travessa 1, 106 - Jundiaí - Jundiaí - SP, 13216",6.40,17.12,BRL
Campinas,,UNFULFILLED,2016-12-18 08:22:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
Campinas,uberX,CANCELED,2016-12-18 08:20:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,uberX,CANCELED,2016-12-18 08:18:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,uberX,CANCELED,2016-12-18 08:17:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,uberX,CANCELED,2016-12-18 08:15:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,uberX,CANCELED,2016-12-18 08:13:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,,UNFULFILLED,2016-12-18 08:10:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
Campinas,,UNFULFILLED,2016-12-18 08:07:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
Campinas,,UNFULFILLED,2016-12-18 08:04:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,
